Label,Brightness,Air Pressure,Air Temperature,Xacc,Yacc,Zacc,Xgy,Ygy,Zgy,RR Interval
0,0,1024.3173828125,31.6,0.31640625,-0.9260254,0.24291992,-0.42682928,-1.1280488,-5.0609756,0.38161600000000000
0,0,1024.3173828125,31.6,0.29785156,-0.82788086,0.1940918,-8.871951,0.88414633,0.91463417,0.38161600000000000
0,0,1024.3173828125,31.6,0.39208984,-1.0805664,0.1472168,-77.80488,-2.7743902,-29.207317,0.24888
0,0,1024.3173828125,31.6,0.73046875,-0.70703125,-0.26831055,-40.182926,58.993904,-173.78049,0.24888
0,0,1024.3173828125,31.6,0.48583984,0.07910156,0.22045898,-10.945122,15.914635,-22.103659,0.24888
0,0,1024.3173828125,31.6,0.2614746,-0.66625977,-0.13232422,14.085366,-79.268295,196.55489,0.24888
0,0,1024.3173828125,31.6,-1.0183105,-3.060791,0.18188477,-461.61588,110.18293,193.96342,0.547536
0,0,1024.19775390625,31.60625,-0.24291992,-1.7797852,-0.08520508,-314.20734,177.13416,85.243904,0.547536
0,0,1024.19775390625,31.60625,-0.16503906,-1.2753906,-0.12670898,-171.12805,123.10976,25.060976,0.547536
0,0,1024.19775390625,31.60625,-0.31152344,-0.8803711,-0.33666992,6.8597565,40.762196,-1.6768293,0.547536
0,0,1024.19775390625,31.60625,-0.15844727,-0.8930664,-0.39990234,0.6097561,-10.0,-1.7682927,0.464576
0,0,1024.19775390625,31.60625,-0.063964844,-0.9616699,-0.5371094,-32.19512,-16.890244,-8.018292,0.464576
0,0,1024.19775390625,31.60625,-0.019042969,-1.0256348,-0.24145508,-1.4024391,-14.146341,-12.987805,0.464576
0,0,1024.19775390625,31.60625,0.12207031,-1.0620117,-0.33666992,85.45732,-46.859756,-17.439024,0.431392
0,0,1024.19775390625,31.60625,-0.36694336,-1.095459,-0.3166504,61.09756,-70.09147,19.695122,0.431392
0,0,1024.25,31.614583333333300,-0.45288086,-0.94873047,0.26513672,43.109756,-52.10366,-15.487805,0.431392
0,0,1024.25,31.614583333333300,-0.24780273,-0.9074707,0.18237305,20.97561,-84.268295,2.4085367,0.431392
0,0,1024.25,31.614583333333300,-0.08544922,-0.9604492,0.19018555,19.573172,-88.96342,6.097561,0.431392
0,203,1024.25,31.614583333333300,-0.07836914,-0.703125,-0.26245117,-118.32317,-8.018292,-22.195122,0.597312
0,203,1024.25,31.614583333333300,-0.33618164,-1.121582,-0.4580078,-143.5061,183.38416,-147.74391,0.597312
0,203,1024.25,31.614583333333300,0.55566406,-0.8745117,-0.075927734,-55.121952,100.06098,-65.426834,0.18251200000000000
0,203,1024.25,31.614583333333300,0.7434082,-0.46606445,-0.068115234,-15.762196,36.890244,-11.189025,0.18251200000000000
0,147,1024.25,31.614583333333300,0.58935547,-0.9655762,0.024902344,-29.573172,12.317074,28.292683,0.18251200000000000
0,147,1024.189697265630,31.616666666666700,0.51831055,-0.7416992,0.0021972656,6.8292685,-12.256098,32.22561,0.18251200000000000
0,147,1024.189697265630,31.616666666666700,0.44921875,-0.9909668,-0.20239258,12.164635,-29.634148,31.280489,0.18251200000000000
0,147,1024.189697265630,31.616666666666700,0.34594727,-1.0871582,0.12109375,47.743904,-53.719513,13.04878,0.680272
0,180,1024.189697265630,31.616666666666700,0.122802734,-1.0534668,0.05859375,278.90244,-191.37195,23.658537,0.680272
0,180,1024.189697265630,31.616666666666700,-0.87768555,-1.1662598,0.16430664,-32.743904,-87.59147,313.7195,0.680272
0,180,1024.189697265630,31.616666666666700,-1.394043,-1.041748,0.19702148,-16.189024,-11.737805,315.18292,0.680272
0,180,1024.189697265630,31.616666666666700,-0.70532227,-1.1655273,0.46728516,-91.15854,-20.731709,100.06098,0.680272
0,408,1024.189697265630,31.616666666666700,-0.9379883,-0.7363281,0.23632812,-181.31097,40.335365,-130.54878,0.680272
0,408,1024.1748046875,31.62291666666670,-0.9909668,-1.1118164,-0.14135742,-109.176834,123.35366,-219.08537,0.630496
0,408,1024.1748046875,31.62291666666670,-0.50097656,-0.96899414,-0.44750977,0.45731708,157.2561,-228.44513,0.215696
0,408,1024.1748046875,31.62291666666670,0.14453125,-0.7023926,-0.09667969,-8.567074,137.22562,-197.74391,0.215696
0,231,1024.1748046875,31.62291666666670,0.6101074,0.5698242,0.47021484,11.25,17.591463,-40.914635,0.24888
0,231,1024.1748046875,31.62291666666670,0.90405273,-0.4560547,0.15527344,5.670732,12.469513,12.103659,0.24888
0,231,1024.1748046875,31.62291666666670,0.8432617,-0.48901367,0.072021484,40.762196,5.792683,-6.554878,0.24888
0,417,1024.1748046875,31.62291666666670,0.8190918,-0.45214844,0.13964844,23.90244,12.682927,-0.57926834,0.34843200000000000
0,417,1024.1748046875,31.62291666666670,0.7910156,-0.44628906,0.22387695,56.55488,36.310978,17.957317,0.34843200000000000
0,417,1024.205078125,31.62708333333330,0.3647461,0.15795898,0.375,136.15854,79.847565,123.689026,0.34843200000000000
0,417,1024.205078125,31.62708333333330,-0.026855469,-0.4169922,0.56518555,-14.939025,22.987806,296.0061,0.34843200000000000
0,802,1024.205078125,31.62708333333330,-0.9770508,-0.9025879,0.7102051,-23.658537,60.091465,249.42073,0.5143520000000000
0,802,1024.205078125,31.62708333333330,-0.89697266,-0.58081055,0.6052246,-48.07927,34.02439,150.39635,0.5143520000000000
0,802,1024.205078125,31.62708333333330,-0.88061523,-0.43798828,0.5136719,-51.768295,-5.182927,73.20122,0.5143520000000000
0,802,1024.205078125,31.62708333333330,-0.8574219,-0.8491211,0.41967773,-104.72561,3.75,-112.835365,0.398208
0,170,1024.205078125,31.62708333333330,-0.8618164,-1.1550293,0.3166504,-99.72561,47.10366,-243.87196,0.398208
0,170,1024.2529296875,31.63125,-0.44262695,-1.0449219,0.05078125,-51.036587,86.89024,-261.25,0.265472
0,170,1024.2529296875,31.63125,0.16210938,-0.49365234,0.099853516,12.957317,92.19512,-220.54878,0.265472
0,170,1024.2529296875,31.63125,0.57421875,-0.08862305,0.33984375,29.634148,-7.8353662,-15.030488,0.265472
0,398,1024.2529296875,31.63125,0.7709961,-0.4375,0.07397461,2.8963416,16.585365,26.95122,0.265472
0,398,1024.2529296875,31.63125,0.5205078,-0.77612305,-0.016113281,-60.914635,84.23781,106.371956,0.265472
0,398,1024.2529296875,31.63125,0.3708496,-1.2070312,0.1484375,-132.37805,77.164635,38.44512,0.265472
0,398,1024.2529296875,31.63125,0.24902344,-0.9916992,0.0859375,-48.5061,50.396343,2.5609756,0.481168
0,147,1024.2529296875,31.63125,0.32177734,-0.9970703,-0.064941406,-8.658537,9.481708,-2.3170733,0.481168
0,147,1024.272705078130,31.633333333333300,0.27026367,-0.95336914,0.011230469,0.12195122,4.908537,0.9756098,0.282064
0,147,1024.272705078130,31.633333333333300,0.30541992,-0.9399414,-0.049316406,-16.09756,-2.8048782,0.57926834,0.116144
0,147,1024.272705078130,31.633333333333300,0.2841797,-0.9230957,-0.04638672,-17.804878,-1.9207318,2.1341465,0.116144
0,133,1024.272705078130,31.633333333333300,0.25097656,-0.9555664,-0.08984375,-3.5670733,-5.304878,7.22561,0.116144
0,133,1024.272705078130,31.633333333333300,0.296875,-0.9736328,-0.056884766,8.262196,-13.445123,-4.5731707,0.116144
0,133,1024.272705078130,31.633333333333300,0.28710938,-1.088623,0.048828125,31.524391,-18.780489,-20.396341,0.116144
0,133,1024.272705078130,31.633333333333300,0.30737305,-0.9655762,0.14648438,91.951225,-69.085365,-37.34756,0.6636800000000000
0,350,1024.272705078130,31.633333333333300,0.42211914,-0.9213867,0.19262695,116.15854,-106.768295,-37.317074,0.6636800000000000
0,350,1024.275146484380,31.635416666666700,0.59521484,-1.1520996,-0.19750977,44.817074,-50.243904,-121.82927,0.6636800000000000
1,350,1024.275146484380,31.635416666666700,0.5461426,0.22924805,0.11425781,45.518295,7.652439,-37.77439,0.6636800000000000
1,350,1024.275146484380,31.635416666666700,0.5817871,-0.1418457,0.2993164,71.34147,0.6097561,196.09756,0.6636800000000000
1,408,1024.275146484380,31.635416666666700,-0.052734375,-1.2746582,0.39404297,-35.670734,-0.30487806,203.87196,0.6636800000000000
1,408,1024.275146484380,31.635416666666700,-0.4777832,-0.9135742,0.31811523,-24.84756,-24.024391,193.96342,0.597312
1,408,1024.275146484380,31.635416666666700,-0.6369629,-0.9033203,0.27294922,-0.21341464,-38.65854,148.75,0.597312
1,408,1024.275146484380,31.635416666666700,-0.9782715,-0.6164551,0.3256836,-20.487804,-47.317074,147.83537,0.597312
1,331,1024.275146484380,31.635416666666700,-0.7753906,-0.782959,0.2475586,-77.743904,-17.591463,8.04878,0.597312
1,331,1024.333984375,31.645833333333300,-0.89990234,-0.92871094,0.076416016,-89.57317,58.384148,-134.14635,0.597312
1,331,1024.333984375,31.645833333333300,-0.7873535,-0.99975586,-0.1640625,-45.396343,112.65244,-191.64635,0.597312
1,331,1024.333984375,31.645833333333300,-0.32641602,-0.8898926,-0.19360352,0.91463417,117.89635,-177.56097,0.597312
1,142,1024.333984375,31.645833333333300,0.1730957,-0.9001465,-0.09692383,21.67683,95.82317,-143.81097,0.9125600000000000
1,142,1024.333984375,31.645833333333300,0.6567383,-0.5031738,0.16381836,45.914635,76.21951,-129.81708,0.9125600000000000
1,142,1024.333984375,31.645833333333300,0.6455078,-0.45703125,0.19238281,69.664635,-10.060976,6.3109756,0.9125600000000000
1,142,1024.333984375,31.645833333333300,0.71972656,-0.19189453,0.36694336,50.03049,-2.7134147,64.39024,0.9125600000000000
1,346,1024.333984375,31.645833333333300,0.32592773,-0.66430664,0.29052734,-49.17683,-22.865854,161.73781,0.9125600000000000
1,346,1024.161865234380,31.64375,-0.20825195,-0.7644043,0.044433594,-61.493904,-68.84147,213.32318,0.9125600000000000
1,346,1024.161865234380,31.64375,-1.0734863,-0.9140625,0.17504883,74.72561,-64.60366,249.48172,0.713456
1,346,1024.161865234380,31.64375,-1.0515137,-0.78271484,0.4248047,149.17683,-7.256098,197.34756,0.132736
1,642,1024.161865234380,31.64375,-0.85668945,-0.78515625,0.5534668,-51.432926,-10.121951,-12.378049,0.132736
